host_unix,host_time,seq,up_ms,temp_c,press_hpa,alt_baro_m,alt_fused_m,vel_m_s,az_m_s2,heading,roll,pitch,calib,vstate,elev,servo_deg
1782723833.974349,18:03:53.974,1151,14.404,24.93,1011.8,0.005,0.008,-0.16,0.0,3.81,-9.56,-33.94,255,2,1,30.0
1782723833.974372,18:03:53.974,1152,14.414,24.93,1011.8,0.005,0.007,-0.16,0.0,3.94,-9.44,-33.63,255,2,1,30.0
1782723833.974380,18:03:53.974,1153,14.424,24.93,1011.8,0.005,0.005,-0.12,0.0,4.06,-9.31,-33.31,255,2,1,30.0
1782723833.974386,18:03:53.974,1154,14.434,24.93,1011.8,0.005,0.004,-0.12,0.0,4.06,-9.31,-33.31,255,2,1,30.0
1782723833.974391,18:03:53.974,1155,14.444,24.93,1011.8,0.005,0.003,-0.12,0.0,4.38,-9.13,-32.56,255,2,1,30.0
1782723833.974397,18:03:53.974,1156,14.454,24.93,1011.8,0.005,0.001,-0.12,0.0,4.56,-9.13,-32.13,255,2,1,30.0
1782723833.974691,18:03:53.974,1157,14.464,24.93,1011.8,0.005,0.0,-0.12,0.0,4.69,-8.94,-15.81,255,2,1,30.0
1782723833.974698,18:03:53.974,1158,14.474,24.93,1011.8,0.005,0.0,-0.09,0.0,4.69,-8.81,-15.5,255,0,1,30.0
1782723833.974704,18:03:53.974,1159,14.484,24.93,1011.8,0.005,-0.001,-0.09,0.0,4.81,-8.69,-15.19,255,0,1,30.0
1782723833.974710,18:03:53.974,1160,14.494,24.93,1011.8,0.005,-0.001,-0.09,0.0,4.94,-8.56,-14.75,255,0,1,30.0
1782723833.974753,18:03:53.974,1161,14.504,24.93,1011.8,0.005,-0.002,-0.09,0.0,4.94,-8.44,-14.25,255,0,1,30.0
1782723833.974759,18:03:53.974,1162,14.514,24.93,1011.8,0.005,-0.002,-0.067,0.0,5.19,-8.31,-13.63,255,0,1,30.0
1782723834.077682,18:03:54.077,1163,14.524,24.93,1011.8,0.005,-0.002,-0.067,0.0,5.38,-8.13,-12.88,255,0,1,30.0
1782723834.077707,18:03:54.077,1164,14.534,24.93,1011.8,0.005,-0.003,-0.067,0.0,5.38,-8.13,-12.88,255,0,1,30.0
1782723834.077714,18:03:54.077,1165,14.544,24.93,1011.8,0.005,-0.004,-0.067,0.0,5.38,-8.13,-12.88,255,0,1,30.0
1782723834.077721,18:03:54.077,1166,14.554,24.93,1011.8,0.005,-0.004,-0.067,0.0,5.88,-0.06,-0.06,255,0,1,30.0
1782723834.077727,18:03:54.077,1167,14.564,24.93,1011.8,0.005,-0.003,-0.051,0.0,6.0,-0.06,-0.06,255,0,1,30.0
1782723834.078032,18:03:54.078,1168,14.574,24.93,1011.8,0.005,-0.003,-0.051,0.0,6.13,-0.06,-0.06,255,0,1,30.0
1782723834.078039,18:03:54.078,1169,14.584,24.93,1011.8,0.005,-0.004,-0.051,0.0,6.13,-0.06,-0.06,255,0,1,30.0
1782723834.078045,18:03:54.078,1170,14.594,24.93,1011.8,0.005,-0.004,-0.051,0.0,6.31,-0.06,-0.06,255,0,1,30.0
1782723834.078050,18:03:54.078,1171,14.604,24.93,1011.8,0.005,-0.005,-0.051,0.0,6.44,-0.06,-0.06,255,0,1,30.0
1782723834.078056,18:03:54.078,1172,14.614,24.93,1011.8,0.005,-0.003,-0.038,0.0,6.44,-0.06,-0.06,255,0,1,30.0
1782723834.078062,18:03:54.078,1173,14.624,24.93,1011.8,0.005,-0.004,-0.038,0.0,6.75,-0.06,-0.06,255,0,1,30.0
1782723834.181052,18:03:54.181,1174,14.634,24.93,1011.8,0.005,-0.004,-0.038,0.0,6.75,-0.06,-0.06,255,0,1,30.0
1782723834.181170,18:03:54.181,1175,14.644,24.93,1011.8,0.005,-0.004,-0.038,0.0,6.94,-0.06,-0.06,255,0,1,30.0
1782723834.181179,18:03:54.181,1176,14.654,24.93,1011.8,0.005,-0.005,-0.038,0.0,6.94,-0.06,-0.06,255,0,1,30.0
1782723834.181185,18:03:54.181,1177,14.664,24.93,1011.8,0.005,-0.003,-0.028,0.0,7.13,-0.06,-0.06,255,0,1,30.0
1782723834.181190,18:03:54.181,1178,14.674,24.93,1011.8,0.005,-0.003,-0.028,0.0,7.13,-0.06,-0.06,255,0,1,30.0
1782723834.181425,18:03:54.181,1179,14.684,24.93,1011.8,0.005,-0.004,-0.028,0.0,7.25,-0.06,-0.06,255,0,1,30.0
1782723834.181432,18:03:54.181,1180,14.694,24.93,1011.8,0.005,-0.004,-0.028,0.0,7.25,-0.06,-0.06,255,0,1,30.0
1782723834.181437,18:03:54.181,1181,14.704,24.93,1011.79,0.093,0.015,0.524,0.0,7.44,-0.06,-0.06,255,1,1,30.0
1782723834.181443,18:03:54.181,1182,14.714,24.93,1011.79,0.093,0.021,0.524,0.0,7.56,-0.06,-0.06,255,1,1,30.0
1782723834.181448,18:03:54.181,1183,14.724,24.93,1011.79,0.093,0.026,0.524,0.0,7.56,-0.06,-0.06,255,1,1,30.0
1782723834.181454,18:03:54.181,1184,14.734,24.93,1011.79,0.093,0.031,0.524,0.0,7.56,-0.06,-0.06,255,1,1,30.0
1782723834.284432,18:03:54.284,1185,14.744,24.93,1011.79,0.093,0.036,0.524,0.0,7.56,-0.06,-0.06,255,1,1,30.0
1782723834.284455,18:03:54.284,1186,14.754,24.93,1011.8,0.005,0.034,-0.044,0.0,8.0,-0.06,-0.06,255,0,1,30.0
1782723834.284462,18:03:54.284,1187,14.764,24.93,1011.8,0.005,0.034,-0.044,0.0,8.0,-0.06,-0.06,255,0,1,30.0
1782723834.284468,18:03:54.284,1188,14.774,24.93,1011.8,0.005,0.033,-0.044,0.0,8.25,-0.06,-0.06,255,0,1,30.0
1782723834.284474,18:03:54.284,1189,14.784,24.93,1011.8,0.005,0.033,-0.044,0.0,8.44,-0.06,-0.06,255,0,1,30.0
1782723834.284771,18:03:54.284,1190,14.794,24.93,1011.8,0.005,0.033,-0.044,0.0,8.56,-0.06,-0.06,255,0,1,30.0
1782723834.284780,18:03:54.284,1191,14.804,24.93,1011.8,0.005,0.027,-0.033,0.0,8.69,-0.06,-0.06,255,0,1,30.0
1782723834.284785,18:03:54.284,1192,14.814,24.93,1011.8,0.005,0.026,-0.033,0.0,8.69,-0.06,-0.06,255,0,1,30.0
1782723834.284791,18:03:54.284,1193,14.824,24.93,1011.8,0.005,0.026,-0.033,0.0,8.69,-0.06,-0.06,255,0,1,30.0
1782723834.284797,18:03:54.284,1194,14.834,24.93,1011.8,0.005,0.026,-0.033,0.0,8.69,-0.06,-0.06,255,0,1,30.0
1782723834.284802,18:03:54.284,1195,14.844,24.93,1011.8,0.005,0.026,-0.033,0.0,8.69,-0.06,-0.06,255,0,1,30.0
1782723834.387869,18:03:54.387,1196,14.854,24.93,1011.8,0.005,0.021,-0.025,0.0,8.81,-0.06,-0.06,255,0,1,30.0
1782723834.387894,18:03:54.387,1197,14.864,24.93,1011.8,0.005,0.021,-0.025,0.0,8.81,-0.06,-0.06,255,0,1,30.0
1782723834.387901,18:03:54.387,1198,14.874,24.93,1011.8,0.005,0.021,-0.025,0.0,8.81,-0.06,-0.06,255,0,1,30.0
1782723834.387907,18:03:54.387,1199,14.884,24.93,1011.8,0.005,0.02,-0.025,0.0,8.94,-0.06,-0.06,255,0,1,30.0
1782723834.387913,18:03:54.387,1200,14.894,24.93,1011.8,0.005,0.02,-0.025,0.0,8.94,-0.06,-0.06,255,0,1,30.0
1782723834.387918,18:03:54.387,1201,14.904,24.93,1011.79,0.093,0.035,0.419,0.0,8.94,-0.06,-0.06,255,1,1,30.0
1782723834.490602,18:03:54.490,1202,14.914,24.93,1011.79,0.093,0.039,0.419,0.0,9.06,-0.06,-0.06,255,1,1,30.0
1782723834.490627,18:03:54.490,1203,14.924,24.93,1011.79,0.093,0.043,0.419,0.0,9.06,-0.06,-0.06,255,1,1,30.0
1782723834.490635,18:03:54.490,1204,14.934,24.93,1011.79,0.093,0.047,0.419,0.0,9.06,-0.06,-0.06,255,1,1,30.0
1782723834.490641,18:03:54.490,1205,14.944,24.93,1011.79,0.093,0.051,0.419,0.0,9.06,-0.06,-0.06,255,1,1,30.0
1782723834.490647,18:03:54.490,1206,14.954,24.93,1011.8,0.005,0.046,-0.124,0.0,9.06,-0.06,-0.06,255,0,1,30.0
1782723834.490652,18:03:54.490,1207,14.964,24.93,1011.8,0.005,0.044,-0.124,0.0,9.19,-0.06,-0.06,255,0,1,30.0
1782723834.490941,18:03:54.490,1208,14.974,24.93,1011.8,0.005,0.043,-0.124,0.0,9.19,-0.06,-0.06,255,0,1,30.0
1782723834.490949,18:03:54.490,1209,14.984,24.93,1011.8,0.005,0.042,-0.124,0.0,9.38,-0.06,-0.06,255,0,1,30.0
1782723834.490955,18:03:54.490,1210,14.994,24.93,1011.8,0.005,0.034,-0.093,0.0,9.38,-0.06,-0.06,255,0,1,30.0
1782723834.490999,18:03:54.490,1211,15.004,24.93,1011.8,0.005,0.033,-0.093,0.0,9.5,-0.06,-0.06,255,0,1,30.0
1782723834.491005,18:03:54.491,1212,15.014,24.93,1011.8,0.005,0.032,-0.093,0.0,9.5,-0.06,-0.06,255,0,1,30.0
1782723834.593528,18:03:54.593,1213,15.024,24.93,1011.8,0.005,0.031,-0.093,0.0,9.5,-0.06,-0.06,255,0,1,30.0
1782723834.593550,18:03:54.593,1214,15.034,24.93,1011.8,0.005,0.03,-0.093,0.0,9.5,-0.06,-0.06,255,0,1,30.0
1782723834.593560,18:03:54.593,1215,15.044,24.93,1011.79,0.093,0.042,0.368,0.0,9.5,-0.06,-0.06,255,1,1,30.0
1782723834.593566,18:03:54.593,1216,15.054,24.93,1011.79,0.093,0.045,0.368,0.0,9.5,-0.06,-0.06,255,1,1,30.0
1782723834.593571,18:03:54.593,1217,15.064,24.93,1011.79,0.093,0.049,0.368,0.0,9.5,-0.06,-0.06,255,1,1,30.0
1782723834.593577,18:03:54.593,1218,15.074,24.93,1011.79,0.093,0.053,0.368,0.0,9.5,-0.06,-0.06,255,1,1,30.0
1782723834.593843,18:03:54.593,1219,15.084,24.93,1011.79,0.093,0.056,0.368,0.0,9.5,-0.06,-0.06,255,1,1,30.0
1782723834.593851,18:03:54.593,1220,15.094,24.93,1011.79,0.093,0.067,0.276,0.0,9.5,-0.06,-0.06,255,1,1,30.0
1782723834.593857,18:03:54.593,1221,15.104,24.93,1011.79,0.093,0.069,0.276,0.0,9.38,-0.06,-0.06,255,1,1,30.0
1782723834.593862,18:03:54.593,1222,15.114,24.93,1011.79,0.093,0.072,0.276,0.0,9.38,-0.06,-0.06,255,1,1,30.0
1782723834.593871,18:03:54.593,1223,15.124,24.93,1011.79,0.093,0.075,0.276,0.0,9.38,-0.06,-0.06,255,1,1,30.0
1782723834.696514,18:03:54.696,1224,15.135,24.93,1011.79,0.093,0.078,0.276,0.0,9.25,-0.06,-0.06,255,1,1,30.0
1782723834.696540,18:03:54.696,1225,15.144,24.93,1011.79,0.093,0.083,0.207,0.0,9.25,-0.06,-0.06,255,1,1,30.0
1782723834.696548,18:03:54.696,1226,15.154,24.93,1011.79,0.093,0.085,0.207,0.0,9.25,-0.06,-0.06,255,1,1,30.0
1782723834.696554,18:03:54.696,1227,15.164,24.93,1011.79,0.093,0.087,0.207,0.0,9.13,-0.06,-0.06,255,1,1,30.0
1782723834.696560,18:03:54.696,1228,15.174,24.93,1011.79,0.093,0.089,0.207,0.0,9.13,-0.06,-0.06,255,1,1,30.0
1782723834.696566,18:03:54.696,1229,15.184,24.93,1011.8,0.005,0.074,-0.393,0.0,9.13,-0.06,-0.06,255,0,1,30.0
1782723834.696897,18:03:54.696,1230,15.194,24.93,1011.8,0.005,0.07,-0.393,0.0,9.13,-0.06,-0.06,255,2,1,30.0
1782723834.696905,18:03:54.696,1231,15.204,24.93,1011.8,0.005,0.066,-0.393,0.0,8.38,-0.06,-0.06,255,2,1,30.0
1782723834.696911,18:03:54.696,1232,15.214,24.93,1011.8,0.005,0.062,-0.393,0.0,8.13,-0.06,-0.06,255,2,1,30.0
1782723834.696916,18:03:54.696,1233,15.224,24.93,1011.8,0.005,0.058,-0.393,0.0,7.88,-0.06,-0.06,255,2,1,30.0
1782723834.696921,18:03:54.696,1234,15.234,24.93,1011.8,0.005,0.045,-0.295,0.0,7.63,-0.06,-0.06,255,2,1,30.0
1782723834.696927,18:03:54.696,1235,15.244,24.93,1011.8,0.005,0.042,-0.295,0.0,7.38,-0.06,-0.06,255,2,1,30.0
1782723834.800014,18:03:54.800,1236,15.254,24.93,1011.8,0.005,0.039,-0.295,0.0,7.13,-0.06,-0.06,255,2,1,30.0
1782723834.800037,18:03:54.800,1237,15.264,24.93,1011.8,0.005,0.036,-0.295,0.0,6.88,-0.06,-0.06,255,2,1,30.0
1782723834.800044,18:03:54.800,1238,15.274,24.93,1011.8,0.005,0.033,-0.295,0.0,6.56,-0.06,-0.06,255,2,1,30.0
1782723834.800050,18:03:54.800,1239,15.284,24.93,1011.8,0.005,0.025,-0.221,0.0,6.31,-0.06,-0.06,255,2,1,30.0
1782723834.800055,18:03:54.800,1240,15.294,24.93,1011.8,0.005,0.023,-0.221,0.0,6.06,-0.06,-0.06,255,2,1,30.0
1782723834.800061,18:03:54.800,1241,15.304,24.93,1011.8,0.005,0.021,-0.221,0.0,5.81,-0.06,-0.06,255,2,1,30.0
1782723834.800344,18:03:54.800,1242,15.314,24.93,1011.8,0.005,0.018,-0.221,0.0,5.81,-0.06,-0.06,255,2,1,30.0
1782723834.800352,18:03:54.800,1243,15.324,24.93,1011.8,0.005,0.016,-0.221,0.0,5.38,-0.06,-0.06,255,2,1,30.0
1782723834.800358,18:03:54.800,1244,15.334,24.93,1011.8,0.005,0.012,-0.166,0.0,5.38,-0.06,-0.06,255,2,1,30.0
1782723834.800363,18:03:54.800,1245,15.344,24.93,1011.8,0.005,0.011,-0.166,0.0,5.38,-0.06,-0.06,255,2,1,30.0
1782723834.800368,18:03:54.800,1246,15.354,24.93,1011.8,0.005,0.009,-0.166,0.0,5.38,-0.06,-0.06,255,2,1,30.0
1782723834.800374,18:03:54.800,1247,15.364,24.93,1011.8,0.005,0.007,-0.166,0.0,5.13,-0.06,-0.06,255,2,1,30.0
1782723834.903475,18:03:54.903,1248,15.374,24.93,1011.8,0.005,0.006,-0.124,0.0,5.13,-0.06,-0.06,255,2,1,30.0
1782723834.903496,18:03:54.903,1249,15.384,24.93,1011.8,0.005,0.004,-0.124,0.0,5.13,-0.06,-0.06,255,2,1,30.0
1782723834.903503,18:03:54.903,1250,15.394,24.93,1011.8,0.005,0.003,-0.124,0.0,4.94,-0.06,-0.06,255,2,1,30.0
1782723834.903508,18:03:54.903,1251,15.404,24.93,1011.8,0.005,0.002,-0.124,0.0,4.94,-0.06,-0.06,255,2,1,30.0
1782723834.903515,18:03:54.903,1252,15.414,24.93,1011.8,0.005,0.001,-0.124,0.0,4.75,-0.06,-0.06,255,2,1,30.0
1782723835.006732,18:03:55.006,1253,15.424,24.93,1011.8,0.005,0.001,-0.093,0.0,4.63,-0.06,-0.06,255,0,1,30.0
1782723835.006760,18:03:55.006,1254,15.434,24.93,1011.8,0.005,0.0,-0.093,0.0,4.63,-0.06,-0.06,255,0,1,30.0
1782723835.006767,18:03:55.006,1255,15.444,24.93,1011.8,0.005,-0.001,-0.093,0.0,4.5,-0.06,-0.06,255,0,1,30.0
1782723835.006774,18:03:55.006,1256,15.454,24.93,1011.8,0.005,-0.002,-0.093,0.0,4.5,-0.06,-0.06,255,0,1,30.0
1782723835.006779,18:03:55.006,1257,15.464,24.93,1011.8,0.005,-0.003,-0.093,0.0,4.5,-0.06,-0.06,255,0,1,30.0
1782723835.006785,18:03:55.006,1258,15.474,24.93,1011.8,0.005,-0.002,-0.07,0.0,4.5,-0.06,-0.06,255,0,1,30.0
1782723835.007075,18:03:55.007,1259,15.484,24.93,1011.8,0.005,-0.003,-0.07,0.0,4.5,-0.06,-0.06,255,0,1,30.0
1782723835.007084,18:03:55.007,1260,15.494,24.93,1011.8,0.005,-0.004,-0.07,0.0,4.5,-0.06,-0.06,255,0,1,30.0
1782723835.007136,18:03:55.007,1261,15.504,24.93,1011.8,0.005,-0.004,-0.07,0.0,4.5,-0.06,-0.06,255,0,1,30.0
1782723835.007142,18:03:55.007,1262,15.514,24.93,1011.8,0.005,-0.005,-0.07,0.0,4.31,-0.06,-0.06,255,0,1,30.0
1782723835.007148,18:03:55.007,1263,15.524,24.93,1011.79,0.093,0.014,0.385,0.0,4.31,-0.06,-0.06,255,1,1,30.0
1782723835.007334,18:03:55.007,1264,15.534,24.93,1011.79,0.093,0.018,0.385,0.0,4.31,-0.06,-0.06,255,1,1,30.0
1782723835.007342,18:03:55.007,1265,15.544,24.93,1011.79,0.093,0.022,0.385,0.0,4.0,-0.06,-0.06,255,1,1,30.0
1782723835.007347,18:03:55.007,1266,15.554,24.93,1011.79,0.093,0.026,0.385,0.0,4.0,-0.06,-0.06,255,1,1,30.0
1782723835.007353,18:03:55.007,1267,15.564,24.93,1011.79,0.093,0.042,0.289,0.0,3.88,-0.06,-0.06,255,1,1,30.0
1782723835.007359,18:03:55.007,1268,15.574,24.93,1011.79,0.093,0.045,0.289,0.0,3.88,-0.06,-0.06,255,1,1,30.0
1782723835.110550,18:03:55.110,1269,15.584,24.93,1011.79,0.093,0.048,0.289,0.0,3.75,-0.06,-0.06,255,1,1,30.0
1782723835.110572,18:03:55.110,1270,15.594,24.93,1011.79,0.093,0.051,0.289,0.0,3.75,-0.06,-0.06,255,1,1,30.0
1782723835.110579,18:03:55.110,1271,15.604,24.93,1011.79,0.093,0.054,0.289,0.0,3.56,-0.06,-0.06,255,1,1,30.0
1782723835.110585,18:03:55.110,1272,15.614,24.93,1011.79,0.093,0.064,0.216,0.0,3.56,-0.06,-0.06,255,1,1,30.0
1782723835.110597,18:03:55.110,1273,15.624,24.93,1011.79,0.093,0.066,0.216,0.0,3.56,-0.06,-0.06,255,1,1,30.0
1782723835.110603,18:03:55.110,1274,15.634,24.93,1011.79,0.093,0.068,0.216,0.0,3.38,-0.06,-0.06,255,1,1,30.0
1782723835.213932,18:03:55.213,1275,15.644,24.93,1011.79,0.093,0.07,0.216,0.0,3.38,-0.06,-0.06,255,1,1,30.0
1782723835.214080,18:03:55.214,1276,15.654,24.93,1011.79,0.093,0.073,0.216,0.0,3.38,-0.06,-0.06,255,1,1,30.0
1782723835.214090,18:03:55.214,1277,15.664,24.93,1011.8,0.005,0.061,-0.276,0.0,3.38,-0.06,-0.06,255,0,1,30.0
1782723835.214097,18:03:55.214,1278,15.674,24.93,1011.8,0.005,0.058,-0.276,0.0,3.38,-0.06,-0.06,255,0,1,30.0
1782723835.214102,18:03:55.214,1279,15.684,24.93,1011.8,0.005,0.055,-0.276,0.0,3.38,-0.06,-0.06,255,0,1,30.0
1782723835.214108,18:03:55.214,1280,15.694,24.93,1011.8,0.005,0.053,-0.276,0.0,3.38,-0.06,-0.06,255,0,1,30.0
1782723835.214351,18:03:55.214,1281,15.704,24.93,1011.8,0.005,0.05,-0.276,0.0,3.25,-0.06,-0.06,255,0,1,30.0
1782723835.214358,18:03:55.214,1282,15.714,24.93,1011.79,0.093,0.056,0.23,0.0,3.25,-0.06,-0.06,255,0,1,30.0
1782723835.214364,18:03:55.214,1283,15.724,24.93,1011.79,0.093,0.059,0.23,0.0,3.25,-0.06,-0.06,255,0,1,30.0
1782723835.214369,18:03:55.214,1284,15.734,24.93,1011.79,0.093,0.061,0.23,0.0,3.25,-0.06,-0.06,255,0,1,30.0
1782723835.214375,18:03:55.214,1285,15.744,24.93,1011.79,0.093,0.063,0.23,0.0,3.25,-0.06,-0.06,255,0,1,30.0
1782723835.214380,18:03:55.214,1286,15.754,24.93,1011.79,0.093,0.071,0.172,0.0,3.13,-0.06,-0.06,255,0,1,30.0
1782723835.316666,18:03:55.316,1287,15.764,24.93,1011.79,0.093,0.073,0.172,0.0,3.13,-0.06,-0.06,255,0,1,30.0
1782723835.316690,18:03:55.316,1288,15.774,24.93,1011.79,0.093,0.074,0.172,0.0,3.13,-0.06,-0.06,255,0,1,30.0
1782723835.316696,18:03:55.316,1289,15.784,24.93,1011.79,0.093,0.076,0.172,0.0,3.13,-0.06,-0.06,255,0,1,30.0
1782723835.316702,18:03:55.316,1290,15.794,24.93,1011.79,0.093,0.078,0.172,0.0,3.13,-0.06,-0.06,255,0,1,30.0
1782723835.316707,18:03:55.316,1291,15.804,24.93,1011.79,0.093,0.082,0.129,0.0,3.13,-0.06,-0.06,255,0,1,30.0
1782723835.316971,18:03:55.316,1292,15.814,24.93,1011.79,0.093,0.083,0.129,0.0,3.13,-0.06,-0.06,255,0,1,30.0
1782723835.316978,18:03:55.316,1293,15.824,24.93,1011.79,0.093,0.085,0.129,0.0,3.13,-0.06,-0.06,255,0,1,30.0
1782723835.316984,18:03:55.316,1294,15.834,24.93,1011.79,0.093,0.086,0.129,0.0,3.13,-0.06,-0.06,255,0,1,30.0
1782723835.316990,18:03:55.316,1295,15.844,24.93,1011.79,0.093,0.087,0.129,0.0,205.88,-8.25,-13.94,255,0,1,30.0
1782723835.316996,18:03:55.316,1296,15.854,24.93,1011.79,0.093,0.09,0.097,0.0,206.13,-8.38,-14.44,255,0,1,30.0
1782723835.420191,18:03:55.420,1297,15.864,24.93,1011.79,0.093,0.09,0.097,0.0,206.38,-8.38,-14.63,255,0,1,30.0
1782723835.420209,18:03:55.420,1298,15.874,24.93,1011.79,0.093,0.091,0.097,0.0,206.56,-8.5,-14.63,255,0,1,30.0
1782723835.420216,18:03:55.420,1299,15.884,24.93,1011.79,0.093,0.092,0.097,0.0,206.56,-8.5,-14.5,255,0,1,30.0
1782723835.420222,18:03:55.420,1300,15.894,24.93,1011.79,0.093,0.093,0.097,0.0,206.44,-8.5,-14.5,255,0,1,30.0
1782723835.420227,18:03:55.420,1301,15.904,24.93,1011.79,0.093,0.094,0.073,0.0,206.25,-8.38,-14.63,255,0,1,30.0
1782723835.420233,18:03:55.420,1302,15.914,24.93,1011.79,0.093,0.095,0.073,0.0,206.13,-8.38,-14.63,255,0,1,30.0
1782723835.420500,18:03:55.420,1303,15.924,24.93,1011.79,0.093,0.096,0.073,0.0,206.13,-8.38,-14.5,255,0,1,30.0
1782723835.420508,18:03:55.420,1304,15.934,24.93,1011.79,0.093,0.096,0.073,0.0,206.13,-8.38,-14.5,255,0,1,30.0
1782723835.420513,18:03:55.420,1305,15.944,24.93,1011.79,0.093,0.096,0.055,0.0,206.13,-8.38,-14.5,255,0,1,30.0
1782723835.420519,18:03:55.420,1306,15.954,24.93,1011.79,0.093,0.097,0.055,0.0,206.38,-8.25,-14.19,255,0,1,30.0
1782723835.420524,18:03:55.420,1307,15.964,24.93,1011.79,0.093,0.097,0.055,0.0,206.38,-8.25,-14.19,255,0,1,30.0
1782723835.522802,18:03:55.522,1308,15.974,24.93,1011.79,0.093,0.098,0.055,0.0,206.75,-8.44,-14.19,255,0,1,30.0
1782723835.522829,18:03:55.522,1309,15.984,24.93,1011.79,0.093,0.098,0.055,0.0,206.94,-8.44,-13.88,255,0,1,30.0
1782723835.522837,18:03:55.522,1310,15.994,24.93,1011.79,0.093,0.098,0.041,0.0,206.94,-8.44,-13.88,255,0,1,30.0
1782723835.522883,18:03:55.522,1311,16.004,24.93,1011.79,0.093,0.098,0.041,0.0,3.69,-8.31,-13.06,255,0,1,30.0
1782723835.522891,18:03:55.522,1312,16.014,24.93,1011.79,0.093,0.099,0.041,0.0,3.69,-8.31,-13.06,255,0,1,30.0
1782723835.522896,18:03:55.522,1313,16.024,24.93,1011.79,0.093,0.099,0.041,0.0,3.94,-8.06,-43.5,255,0,1,30.0
1782723835.523220,18:03:55.523,1314,16.034,24.93,1011.79,0.093,0.099,0.041,0.0,3.94,-8.06,-43.5,255,0,1,30.0
1782723835.523228,18:03:55.523,1315,16.044,24.93,1011.79,0.093,0.098,0.031,0.0,3.94,-8.06,-43.5,255,0,1,30.0
1782723835.523233,18:03:55.523,1316,16.054,24.93,1011.79,0.093,0.099,0.031,0.0,3.94,-8.06,-43.5,255,0,1,30.0
1782723835.523239,18:03:55.523,1317,16.064,24.93,1011.79,0.093,0.099,0.031,0.0,3.94,-8.06,-43.5,255,0,1,30.0
1782723835.523244,18:03:55.523,1318,16.074,24.93,1011.79,0.093,0.099,0.031,0.0,4.75,-0.06,-0.06,255,0,1,30.0
1782723835.626677,18:03:55.626,1319,16.084,24.93,1011.79,0.093,0.1,0.031,0.0,4.75,-0.06,-0.06,255,0,1,30.0
1782723835.626702,18:03:55.626,1320,16.094,24.93,1011.79,0.093,0.099,0.023,0.0,4.88,-0.06,-0.06,255,0,1,30.0
1782723835.626709,18:03:55.626,1321,16.104,24.93,1011.79,0.093,0.099,0.023,0.0,5.0,-0.06,-0.06,255,0,1,30.0
1782723835.626715,18:03:55.626,1322,16.114,24.93,1011.79,0.093,0.099,0.023,0.0,5.19,-0.06,-0.06,255,0,1,30.0
1782723835.626721,18:03:55.626,1323,16.124,24.93,1011.79,0.093,0.099,0.023,0.0,5.44,-0.06,-0.06,255,0,1,30.0
1782723835.626726,18:03:55.626,1324,16.137,24.93,1011.79,0.093,0.098,0.017,0.0,5.75,-0.06,-0.06,255,0,1,30.0
1782723835.730065,18:03:55.730,1325,16.144,24.93,1011.79,0.093,0.098,0.017,0.0,6.13,-0.06,-0.06,255,0,1,30.0
1782723835.730090,18:03:55.730,1326,16.154,24.93,1011.79,0.093,0.098,0.017,0.0,6.5,-0.06,-0.06,255,0,1,30.0
1782723835.730100,18:03:55.730,1327,16.164,24.93,1011.79,0.093,0.099,0.017,0.0,6.81,-0.06,-0.06,255,0,1,30.0
1782723835.730106,18:03:55.730,1328,16.174,24.93,1011.79,0.093,0.099,0.017,0.0,7.19,-0.06,-0.06,255,0,1,30.0
1782723835.730112,18:03:55.730,1329,16.184,24.93,1011.79,0.093,0.098,0.013,0.0,7.19,-0.06,-0.06,255,0,1,30.0
1782723835.730117,18:03:55.730,1330,16.194,24.93,1011.79,0.093,0.098,0.013,0.0,7.19,-0.06,-0.06,255,0,1,30.0
1782723835.730452,18:03:55.730,1331,16.204,24.93,1011.79,0.093,0.098,0.013,0.0,7.69,-0.06,-0.06,255,0,1,30.0
1782723835.730460,18:03:55.730,1332,16.214,24.93,1011.79,0.093,0.098,0.013,0.0,7.69,-0.06,-0.06,255,0,1,30.0
1782723835.730466,18:03:55.730,1333,16.224,24.93,1011.79,0.093,0.098,0.013,0.0,7.69,-0.06,-0.06,255,0,1,30.0
1782723835.730471,18:03:55.730,1334,16.234,24.93,1011.79,0.093,0.097,0.01,0.0,7.69,-0.06,-0.06,255,0,1,30.0
1782723835.730477,18:03:55.730,1335,16.244,24.93,1011.79,0.093,0.097,0.01,0.0,7.69,-0.06,-0.06,255,0,1,30.0
1782723835.730482,18:03:55.730,1336,16.254,24.93,1011.79,0.093,0.098,0.01,0.0,7.19,-0.06,-0.06,255,0,1,30.0
1782723835.833349,18:03:55.833,1337,16.264,24.93,1011.79,0.093,0.098,0.01,0.0,7.19,-0.06,-0.06,255,0,1,30.0
1782723835.833372,18:03:55.833,1338,16.274,24.93,1011.79,0.093,0.098,0.01,0.0,7.44,-0.06,-0.06,255,0,1,30.0
1782723835.833379,18:03:55.833,1339,16.284,24.93,1011.79,0.093,0.097,0.007,0.0,7.44,-0.06,-0.06,255,0,1,30.0
1782723835.833390,18:03:55.833,1340,16.294,24.93,1011.79,0.093,0.097,0.007,0.0,7.75,-0.06,-0.06,255,0,1,30.0
1782723835.833396,18:03:55.833,1341,16.304,24.93,1011.79,0.093,0.097,0.007,0.0,7.75,-0.06,-0.06,255,0,1,30.0
